timestamp,XGB,GBR,SARIMA,SARIMAX,Observed
2023-09-27 09:00:00,587.940430,646.164345,515.153087,596.581221,565.000000
2023-09-27 10:00:00,470.204620,494.013746,456.817145,488.922715,485.000000
2023-09-27 11:00:00,428.215240,453.722392,420.236370,440.624563,444.990000
2023-09-27 12:00:00,424.296143,440.014423,408.404744,423.861454,425.000000
2023-09-27 13:00:00,414.707275,419.409185,418.825209,409.114621,425.000000
2023-09-27 14:00:00,427.619843,431.187135,433.859528,408.913252,449.900000
2023-09-27 15:00:00,482.296295,480.675314,484.641266,536.266924,486.400000
2023-09-27 16:00:00,567.913452,552.739051,543.014066,560.659513,561.000000
2023-09-27 17:00:00,718.500977,659.841932,649.532578,683.011833,720.000000
2023-09-27 18:00:00,829.259277,804.563194,743.162505,879.546532,850.000000
2023-09-27 19:00:00,882.749573,905.814293,804.762216,897.938170,890.200000
2023-09-27 20:00:00,803.753967,804.537250,772.753786,862.079293,785.000000
2023-09-27 21:00:00,630.744141,652.707603,662.095786,664.251762,600.000000
2023-09-27 22:00:00,514.317688,547.998142,561.292403,499.605534,502.270000
2023-09-27 23:00:00,450.818756,452.633100,500.617354,434.571545,450.000000
2023-09-28 00:00:00,432.378784,435.168876,493.514308,433.477765,400.000000
2023-09-28 01:00:00,387.918182,381.607876,476.619521,400.309274,370.000000
2023-09-28 02:00:00,367.249420,362.441359,467.532642,387.384704,356.000000
2023-09-28 03:00:00,364.825775,357.477442,467.122786,385.061837,356.000000
2023-09-28 04:00:00,372.605896,372.538732,472.173841,387.712753,372.000000
2023-09-28 05:00:00,401.481140,391.467161,493.267755,405.679149,410.000000
2023-09-28 06:00:00,488.258362,482.792742,561.870073,509.487529,520.000000
2023-09-28 07:00:00,558.028076,552.673825,609.607740,609.582688,560.000000
2023-09-28 08:00:00,520.522156,547.383717,573.998463,536.691020,563.000000
2023-09-28 09:00:00,512.198730,520.810348,516.106283,493.138501,488.450000
2023-09-28 10:00:00,407.393951,423.657736,457.959288,439.139934,410.000000
2023-09-28 11:00:00,374.086578,396.577420,420.865639,390.171345,360.000000
2023-09-28 12:00:00,344.539368,357.025019,408.843647,360.161915,322.000000
2023-09-28 13:00:00,341.630035,327.487790,419.431617,344.130256,325.000000
2023-09-28 14:00:00,352.367096,338.670622,434.547488,356.957596,350.000000
2023-09-28 15:00:00,422.520813,381.491710,484.614228,456.224967,426.000000
2023-09-28 16:00:00,484.116577,487.276467,543.122659,509.391356,521.920000
2023-09-28 17:00:00,696.510986,630.584869,649.775600,639.787025,687.790000
2023-09-28 18:00:00,802.691284,794.638438,742.625541,835.611358,789.830000
2023-09-28 19:00:00,862.144043,840.150071,805.044919,840.747265,861.000000
2023-09-28 20:00:00,811.575134,778.234326,772.858163,844.115472,750.000000
2023-09-28 21:00:00,629.503174,622.128369,662.802638,655.966699,620.000000
2023-09-28 22:00:00,541.276306,572.680800,562.831022,538.925852,530.390000
2023-09-28 23:00:00,491.824677,484.149045,502.511298,493.999959,475.000000
2023-09-29 00:00:00,464.550568,461.105589,495.447571,477.889395,474.260000
2023-09-29 01:00:00,450.113342,455.669220,478.553014,482.553281,460.000000
2023-09-29 02:00:00,450.113556,447.560666,469.461385,473.370111,445.500000
2023-09-29 03:00:00,448.773254,440.854354,469.050770,467.117263,437.500000
2023-09-29 04:00:00,452.478424,449.513563,474.102190,465.822437,448.200000
2023-09-29 05:00:00,472.879791,467.426663,495.187423,481.087982,480.800000
2023-09-29 06:00:00,565.020142,550.577209,563.700236,573.417230,613.930000
2023-09-29 07:00:00,635.151550,636.040920,611.324907,685.697746,673.700000
2023-09-29 08:00:00,625.056580,643.048180,575.681882,618.161977,602.200000
2023-09-29 09:00:00,509.661774,557.710691,517.880742,510.055914,499.000000
2023-09-29 10:00:00,450.051300,467.668305,459.759375,452.007805,434.700000
2023-09-29 11:00:00,410.291656,421.413656,422.596163,418.151663,390.000000
2023-09-29 12:00:00,381.154236,386.018266,410.548352,397.176234,360.000000
2023-09-29 13:00:00,369.338562,360.119196,421.159041,372.990452,347.000000
2023-09-29 14:00:00,372.350830,354.329094,436.285973,368.712870,379.220000
2023-09-29 15:00:00,437.074524,403.380403,486.255736,481.892312,450.000000
2023-09-29 16:00:00,516.415710,512.398623,544.782563,529.155341,525.000000
2023-09-29 17:00:00,652.724121,614.516100,651.453736,633.590944,641.390000
2023-09-29 18:00:00,714.803040,723.298438,744.197886,769.889700,700.000000
2023-09-29 19:00:00,737.509094,760.900563,806.728438,749.283695,735.000000
2023-09-29 20:00:00,633.531494,659.061599,774.517495,738.284202,670.000000
2023-09-29 21:00:00,535.272949,581.998388,664.543686,590.233618,550.000000
2023-09-29 22:00:00,489.902039,509.233312,564.684883,467.210845,481.980000
2023-09-29 23:00:00,440.227814,439.388520,504.413353,429.186652,443.000000
2023-09-30 00:00:00,428.971283,429.391871,497.354959,419.043880,439.423448
2023-09-30 01:00:00,428.636017,423.199183,480.460433,468.148303,450.095522
2023-09-30 02:00:00,438.339569,439.046396,471.368160,468.387963,441.774889
2023-09-30 03:00:00,444.356720,436.384501,470.957442,465.271811,429.426007
2023-09-30 04:00:00,437.698059,439.910584,476.008912,454.059014,431.108606
2023-09-30 05:00:00,442.010406,450.704375,497.092967,455.107182,436.059781
2023-09-30 06:00:00,450.111481,477.910142,565.593640,498.004936,448.379878
2023-09-30 07:00:00,466.962494,466.148947,613.202985,527.890612,459.337378
2023-09-30 08:00:00,477.116455,468.328792,577.555383,471.128257,486.569897
2023-09-30 09:00:00,488.236877,479.622132,519.766592,439.994247,465.868068
2023-09-30 10:00:00,454.867004,449.057514,461.648700,441.303603,466.572270
2023-09-30 11:00:00,453.458466,452.363704,424.476053,460.555863,434.946989
2023-09-30 12:00:00,427.100769,433.956814,412.424740,447.191087,423.357012
2023-09-30 13:00:00,419.458557,420.329296,423.038511,435.278057,425.196586
2023-09-30 14:00:00,428.680573,424.090426,438.166943,424.945189,421.194135
2023-09-30 15:00:00,431.436096,425.918524,488.123552,476.311782,422.572152
2023-09-30 16:00:00,438.050507,433.962291,546.652875,437.482186,433.106283
2023-09-30 17:00:00,473.905457,455.458732,653.326521,483.996626,446.833038
2023-09-30 18:00:00,487.431671,470.896838,746.056322,560.778468,477.981026
2023-09-30 19:00:00,526.161621,499.533932,808.601953,528.327229,529.088734
2023-09-30 20:00:00,523.050659,515.519152,776.387729,544.735543,527.457290
2023-09-30 21:00:00,510.156555,490.668837,666.425003,464.076299,497.457956
2023-09-30 22:00:00,476.055145,475.573146,566.581502,406.582285,473.492046
2023-09-30 23:00:00,438.384064,433.292204,506.316509,419.310945,456.788450
2023-10-01 00:00:00,437.195679,435.732473,499.258838,412.170608,412.000000
2023-10-01 01:00:00,387.902740,383.935808,482.364316,404.740892,380.000000
2023-10-01 02:00:00,363.324158,357.030674,473.271956,360.056902,340.000000
2023-10-01 03:00:00,329.523468,321.570302,472.861224,332.022274,340.000000
2023-10-01 04:00:00,341.942963,329.033254,477.912700,331.485439,346.220000
2023-10-01 05:00:00,354.510895,347.959640,498.996596,337.113076,340.000000
2023-10-01 06:00:00,361.109009,343.667008,567.495622,369.941596,349.670000
2023-10-01 07:00:00,369.154938,354.670132,615.102888,397.558716,380.000000
2023-10-01 08:00:00,399.241974,390.764000,579.454665,367.735807,360.000000
2023-10-01 09:00:00,379.447418,361.727359,521.667549,302.811781,334.220000
2023-10-01 10:00:00,330.723602,324.971130,463.550129,296.436603,250.000000
2023-10-01 11:00:00,245.860046,237.979711,426.376202,229.415155,200.000000
2023-10-01 12:00:00,198.980087,203.700265,414.324414,201.672419,165.480000
2023-10-01 13:00:00,178.361191,173.457090,424.938603,178.699736,200.000000
2023-10-01 14:00:00,227.719284,216.081081,440.067238,212.147905,270.220000
2023-10-01 15:00:00,328.779022,306.510202,490.022064,334.023342,344.220000
2023-10-01 16:00:00,415.787170,390.571485,548.551725,375.085831,487.040000
2023-10-01 17:00:00,544.725220,557.719918,655.225706,532.592402,500.000000
2023-10-01 18:00:00,562.411194,559.697633,747.953561,613.461032,594.210000
2023-10-01 19:00:00,645.280151,658.792371,810.501237,648.296879,620.000000
2023-10-01 20:00:00,576.434631,590.419787,778.286569,629.861678,609.220000
2023-10-01 21:00:00,513.909241,541.426091,668.325346,536.377098,526.630000
2023-10-01 22:00:00,493.235199,504.398920,568.483920,436.359997,497.270000
2023-10-01 23:00:00,458.496979,460.423820,508.219813,428.532093,487.040000
2023-10-02 00:00:00,469.947601,479.786640,501.162241,493.784584,460.000000
2023-10-02 01:00:00,443.497375,447.950183,484.267719,458.224148,451.000000
2023-10-02 02:00:00,449.759277,453.189518,475.175347,462.587753,450.000000
2023-10-02 03:00:00,450.566528,454.464136,474.764613,468.182636,450.000000
2023-10-02 04:00:00,455.859650,463.436675,479.816091,467.286242,455.220000
2023-10-02 05:00:00,473.399017,479.621801,500.899965,487.313221,476.560000
2023-10-02 06:00:00,564.893250,566.017156,569.398768,580.156883,585.770000
2023-10-02 07:00:00,624.901672,634.617994,617.005752,679.734794,670.000000
2023-10-02 08:00:00,661.049133,690.307083,581.357445,652.697958,641.710000
2023-10-02 09:00:00,559.104980,591.485518,523.570555,571.325243,578.900000
2023-10-02 10:00:00,500.556946,527.527650,465.453199,515.410932,497.270000
2023-10-02 11:00:00,469.606201,467.531022,428.279099,468.993486,480.000000
2023-10-02 12:00:00,477.896088,472.025172,416.227247,470.903952,480.000000
2023-10-02 13:00:00,481.474915,477.925128,426.841492,475.255271,477.180000
2023-10-02 14:00:00,486.036346,481.137574,441.970155,471.080169,460.000000
2023-10-02 15:00:00,489.869324,480.802498,491.924739,525.919020,486.210000
2023-10-02 16:00:00,543.868469,533.873299,550.454445,540.563018,568.280000
2023-10-02 17:00:00,654.601013,652.445277,657.128472,659.017883,696.000000
2023-10-02 18:00:00,785.203125,789.683078,749.856064,810.883744,790.000000
2023-10-02 19:00:00,816.548035,833.418177,812.404017,821.405699,889.580000
2023-10-02 20:00:00,760.126404,789.092485,780.189288,832.602079,759.000000
2023-10-02 21:00:00,607.822998,630.865461,670.228269,628.778256,610.740000
2023-10-02 22:00:00,528.681824,563.308043,570.387125,499.008102,522.000000
2023-10-02 23:00:00,465.193237,472.835252,510.123138,446.930020,485.400000
2023-10-03 00:00:00,469.280518,469.438375,503.065579,451.130979,469.000000
2023-10-03 01:00:00,444.842224,451.060017,486.171057,434.149677,450.000000
2023-10-03 02:00:00,440.372345,443.825039,477.078684,432.182867,441.990000
2023-10-03 03:00:00,435.199219,440.426978,476.667950,436.333927,430.430000
2023-10-03 04:00:00,432.058533,440.308088,481.719427,419.620318,441.990000
2023-10-03 05:00:00,452.265686,461.278724,502.803298,437.920412,462.700000
2023-10-03 06:00:00,537.289551,537.101606,571.302071,524.202628,489.000000
2023-10-03 07:00:00,508.245544,495.556544,618.909017,544.620198,503.510000
2023-10-03 08:00:00,496.592407,501.863564,583.260698,462.864021,487.030000
2023-10-03 09:00:00,458.268250,456.273098,525.473840,392.207845,350.000000
2023-10-03 10:00:00,337.942688,343.572544,467.356492,295.130148,30.000000
2023-10-03 11:00:00,139.993851,99.527893,430.182368,73.470156,30.000000
2023-10-03 12:00:00,136.274780,101.973409,418.130508,55.771178,30.000000
2023-10-03 13:00:00,129.998459,101.220842,428.744760,55.054959,30.000000
2023-10-03 14:00:00,146.399857,117.950775,443.873427,62.832679,30.000000
2023-10-03 15:00:00,208.069611,140.657553,493.827978,143.746014,30.000000
2023-10-03 16:00:00,232.670715,134.088028,552.357691,136.810299,170.090000
2023-10-03 17:00:00,354.216095,246.944677,659.031724,285.864093,400.000000
2023-10-03 18:00:00,480.640106,458.852627,751.759280,517.211171,469.050000
2023-10-03 19:00:00,535.920532,520.695140,814.307270,511.503207,487.030000
2023-10-03 20:00:00,482.025452,464.497940,782.092533,493.012134,450.000000
2023-10-03 21:00:00,426.533508,411.920471,672.131542,374.864766,70.000000
2023-10-03 22:00:00,179.298035,152.178027,572.290436,85.240774,275.990000
2023-10-03 23:00:00,323.551636,219.645132,512.026466,246.112591,50.000000
2023-10-04 00:00:00,99.204056,78.597368,504.968908,103.227658,36.000000
2023-10-04 01:00:00,113.452034,73.196098,488.074387,102.142567,30.000000
2023-10-04 02:00:00,114.020576,80.130690,478.982013,86.372422,30.000000
2023-10-04 03:00:00,119.913010,85.446387,478.571279,95.246101,30.000000
2023-10-04 04:00:00,125.861031,95.658420,483.622756,98.119325,32.000000
2023-10-04 05:00:00,168.608688,121.419788,504.706627,121.741839,122.000000
2023-10-04 06:00:00,264.596436,188.792616,573.205396,250.056230,338.000000
2023-10-04 07:00:00,377.917969,351.811942,620.812336,457.019800,410.000000
2023-10-04 08:00:00,413.853394,418.638131,585.164016,425.419796,400.000000
2023-10-04 09:00:00,373.619293,379.906133,527.377162,342.854108,315.000000
2023-10-04 10:00:00,305.997467,284.907387,469.259815,299.444004,160.100000
2023-10-04 11:00:00,203.908783,154.439007,432.085689,217.004934,95.000000
2023-10-04 12:00:00,153.068024,124.217388,420.033826,174.076416,40.000000
2023-10-04 13:00:00,160.922928,106.544586,430.648080,134.061333,60.000000
2023-10-04 14:00:00,171.904434,116.631177,445.776748,132.658077,100.000000
2023-10-04 15:00:00,225.321259,149.668125,495.731294,231.628297,182.000000
2023-10-04 16:00:00,308.842743,233.132055,554.261008,280.741829,361.000000
2023-10-04 17:00:00,454.826660,429.018642,660.935042,477.165965,433.000000
2023-10-04 18:00:00,495.001404,484.943006,753.662592,594.903059,490.000000
2023-10-04 19:00:00,537.490662,525.235788,816.210588,581.967471,547.000000
2023-10-04 20:00:00,507.609924,513.061755,783.995850,579.053670,500.000000
2023-10-04 21:00:00,450.846252,459.235143,674.034862,443.693086,449.880000
2023-10-04 22:00:00,434.231293,431.123740,574.193762,372.409034,420.000000
2023-10-04 23:00:00,373.358459,370.280951,513.929794,378.730785,339.740000
2023-10-05 00:00:00,300.734558,311.635687,506.872237,346.236145,318.200000
2023-10-05 01:00:00,292.602417,297.593297,489.977715,350.792646,255.000000
2023-10-05 02:00:00,294.514099,255.700230,480.885341,285.343245,242.220000
2023-10-05 03:00:00,272.278564,244.747859,480.474607,273.914779,235.220000
2023-10-05 04:00:00,273.985016,244.020828,485.526085,267.816004,245.000000
2023-10-05 05:00:00,314.556763,271.460184,506.609955,283.467603,332.000000
2023-10-05 06:00:00,419.235809,388.809978,575.108723,431.509686,425.000000
2023-10-05 07:00:00,444.922119,447.831572,622.715663,526.679125,454.660000
2023-10-05 08:00:00,460.713715,473.601706,587.067343,470.229073,458.160000
2023-10-05 09:00:00,433.460083,441.033687,529.280489,403.882523,405.000000
2023-10-05 10:00:00,376.692841,390.188635,471.163143,370.018012,330.110000
2023-10-05 11:00:00,325.032227,336.162595,433.989016,328.948969,270.000000
2023-10-05 12:00:00,315.949249,273.214124,421.937153,292.685559,245.220000
2023-10-05 13:00:00,307.509003,254.430841,432.551407,286.864589,250.000000
2023-10-05 14:00:00,298.377228,265.878178,447.680075,290.403636,277.710000
2023-10-05 15:00:00,322.391785,300.301440,497.634621,378.533364,340.110000
2023-10-05 16:00:00,399.005707,379.099595,556.164334,403.982874,421.010000
2023-10-05 17:00:00,478.780426,464.366312,662.838369,514.147848,480.110000
2023-10-05 18:00:00,513.331177,522.927482,755.565918,620.213026,489.000000
2023-10-05 19:00:00,535.471130,520.547161,818.113915,586.527014,530.000000
2023-10-05 20:00:00,514.018494,512.824978,785.899177,585.065616,520.530000
2023-10-05 21:00:00,489.058716,486.144688,675.938189,485.906382,465.730000
2023-10-05 22:00:00,449.336304,448.131941,576.097090,424.163023,470.000000
2023-10-05 23:00:00,429.306824,436.390644,515.833122,428.091752,450.000000
2023-10-06 00:00:00,428.502747,435.227876,508.775565,441.817929,450.000000
2023-10-06 01:00:00,436.701141,432.694382,491.881043,469.468480,430.000000
2023-10-06 02:00:00,430.435730,426.267018,482.788669,459.779044,419.000000
2023-10-06 03:00:00,421.470490,409.564719,482.377935,456.862715,417.000000
2023-10-06 04:00:00,424.612274,419.959506,487.429413,453.260630,426.000000
2023-10-06 05:00:00,452.335175,447.607354,508.513283,472.217854,470.000000
2023-10-06 06:00:00,557.931213,533.566559,577.012051,592.279264,503.460000
2023-10-06 07:00:00,548.776978,525.526139,624.618991,636.842838,550.000000
2023-10-06 08:00:00,564.515991,560.322369,588.970671,585.694997,520.000000
2023-10-06 09:00:00,512.742432,509.626350,531.183817,486.561421,490.130000
2023-10-06 10:00:00,456.952423,445.436456,473.066471,438.057072,475.500000
2023-10-06 11:00:00,445.187897,446.691257,435.892343,418.405618,465.610000
2023-10-06 12:00:00,452.770233,454.236255,423.840481,421.859227,420.000000
2023-10-06 13:00:00,417.164459,416.333390,434.454735,393.569097,380.000000
2023-10-06 14:00:00,400.905334,379.728227,449.583402,370.895130,370.000000
2023-10-06 15:00:00,412.631439,382.150693,499.537948,429.607671,390.780000
2023-10-06 16:00:00,433.355286,410.942771,558.067662,415.393378,418.000000
2023-10-06 17:00:00,460.126190,438.673112,664.741696,470.313656,430.000000
2023-10-06 18:00:00,484.219604,460.702958,757.469246,555.467117,482.500000
2023-10-06 19:00:00,535.518616,508.127374,820.017243,533.937445,484.010000
2023-10-06 20:00:00,474.360352,458.981123,787.802504,495.629779,445.000000
2023-10-06 21:00:00,425.067200,413.032663,677.841517,379.309008,398.250000
2023-10-06 22:00:00,374.158722,375.576800,578.000418,306.923880,320.000000
2023-10-06 23:00:00,272.360321,257.044047,517.736450,259.446980,202.220000
2023-10-07 00:00:00,185.704300,184.246735,510.678893,193.901935,10.000000
2023-10-07 01:00:00,91.686111,48.419102,493.784371,78.975090,10.000000
2023-10-07 02:00:00,94.902115,59.139943,484.691997,47.322212,7.000000
2023-10-07 03:00:00,89.892616,62.552519,484.281263,45.005517,5.000000
2023-10-07 04:00:00,85.390991,50.758784,489.332741,37.318443,5.000000
2023-10-07 05:00:00,107.374931,68.043309,510.416611,47.024032,5.000000
2023-10-07 06:00:00,118.551575,78.947980,578.915379,109.454120,25.000000
2023-10-07 07:00:00,156.156433,99.588261,626.522319,160.007726,110.000000
2023-10-07 08:00:00,210.570190,152.688976,590.873999,171.268850,200.000000
2023-10-07 09:00:00,255.810226,211.726387,533.087145,181.616076,180.000000
2023-10-07 10:00:00,203.199539,174.817238,474.969799,179.623542,130.000000
2023-10-07 11:00:00,164.091095,136.106842,437.795671,155.147959,99.000000
2023-10-07 12:00:00,155.549301,123.454110,425.743809,141.898861,66.000000
2023-10-07 13:00:00,149.915421,109.800408,436.358063,134.080844,60.000000
2023-10-07 14:00:00,155.433304,114.845032,451.486730,128.813730,59.000000
2023-10-07 15:00:00,190.556000,128.872989,501.441276,195.597061,141.000000
2023-10-07 16:00:00,289.967346,207.031624,559.970990,235.801843,311.000000
2023-10-07 17:00:00,403.903931,365.077512,666.645024,405.573671,363.180000
2023-10-07 18:00:00,421.707825,400.536071,759.372574,515.497717,454.600000
2023-10-07 19:00:00,493.102234,477.336003,821.920571,527.551161,427.800000
2023-10-07 20:00:00,429.759064,415.330750,789.705832,492.034451,436.700000
2023-10-07 21:00:00,412.848785,406.604140,679.744845,409.840584,376.890000
2023-10-07 22:00:00,367.783051,361.681140,579.903746,327.605133,365.000000
2023-10-07 23:00:00,356.438690,335.881989,519.639778,339.048106,282.000000
2023-10-08 00:00:00,299.976807,277.593520,512.582221,284.642644,371.810000
2023-10-08 01:00:00,333.970978,339.063349,495.687699,378.670018,300.000000
2023-10-08 02:00:00,290.914551,291.826689,486.595325,312.494634,252.000000
2023-10-08 03:00:00,274.461700,248.768494,486.184591,272.327919,202.000000
2023-10-08 04:00:00,231.746735,210.044961,491.236069,222.783920,200.000000
2023-10-08 05:00:00,226.394577,216.492561,512.319939,226.030403,200.000000
2023-10-08 06:00:00,217.507416,209.252070,580.818707,268.435701,206.910000
2023-10-08 07:00:00,240.585297,226.688294,628.425647,286.276142,200.000000
2023-10-08 08:00:00,216.831116,217.246295,592.777327,203.137516,161.000000
2023-10-08 09:00:00,161.064865,153.287538,534.990473,122.146939,30.000000
2023-10-08 10:00:00,61.220959,33.289274,476.873127,40.566811,10.000000
2023-10-08 11:00:00,58.003822,30.212527,439.698999,14.685929,0.010000
2023-10-08 12:00:00,54.825260,33.811636,427.647137,18.776425,0.010000
2023-10-08 13:00:00,62.346363,40.870199,438.261391,20.550271,0.010000
2023-10-08 14:00:00,67.124809,57.483536,453.390059,24.785035,0.100000
2023-10-08 15:00:00,92.547470,79.467798,503.344604,87.703332,10.000000
2023-10-08 16:00:00,150.224121,116.629686,561.874318,86.615314,39.600000
2023-10-08 17:00:00,214.457886,153.749643,668.548352,179.990700,383.700000
2023-10-08 18:00:00,459.502533,452.261629,761.275902,525.349714,400.000000
2023-10-08 19:00:00,463.347809,427.421238,823.823899,477.800860,454.880000
2023-10-08 20:00:00,463.236115,440.655843,791.609160,501.176113,454.880000
2023-10-08 21:00:00,443.696045,427.650388,681.648173,407.343522,451.380000
2023-10-08 22:00:00,434.237366,433.281424,581.807074,363.931692,440.000000
2023-10-08 23:00:00,418.511017,410.888464,521.543106,386.308857,451.380000
2023-10-09 00:00:00,462.388153,451.149800,514.485549,477.719472,450.000000
2023-10-09 01:00:00,430.860535,436.569655,497.591027,461.921590,423.220000
2023-10-09 02:00:00,425.351501,416.602345,488.498653,443.731304,419.220000
2023-10-09 03:00:00,427.253510,419.342276,488.087919,450.412458,424.390000
2023-10-09 04:00:00,437.914581,430.640143,493.139397,456.860483,439.890000
2023-10-09 05:00:00,467.246094,468.621168,514.223267,476.452279,489.150000
2023-10-09 06:00:00,626.816528,582.100381,582.722035,595.548371,603.910000
2023-10-09 07:00:00,648.258179,642.853581,630.328975,724.408882,700.000000
2023-10-09 08:00:00,759.250427,743.962616,594.680655,709.536001,766.580000
2023-10-09 09:00:00,723.014771,771.020321,536.893801,686.484628,700.000000
2023-10-09 10:00:00,627.502686,692.474719,478.776455,640.301203,634.990000
2023-10-09 11:00:00,607.639954,637.890302,441.602327,613.463869,559.000000
2023-10-09 12:00:00,557.453125,564.127931,429.550465,578.261926,550.000000
2023-10-09 13:00:00,559.599182,557.718494,440.164719,574.814019,550.000000
2023-10-09 14:00:00,571.918823,562.115334,455.293387,570.173600,550.000000
2023-10-09 15:00:00,590.552551,575.523688,505.247932,640.866581,630.000000
2023-10-09 16:00:00,708.318848,715.707230,563.777646,676.850065,690.000000
2023-10-09 17:00:00,788.727234,787.823355,670.451680,754.437114,788.000000
2023-10-09 18:00:00,874.669800,861.054013,763.179230,893.322841,851.990000
2023-10-09 19:00:00,877.526428,855.535560,825.727227,890.163375,868.720000
2023-10-09 20:00:00,816.297607,778.371757,793.512488,859.677802,827.000000
2023-10-09 21:00:00,697.695129,705.153409,683.551501,724.319633,650.000000
2023-10-09 22:00:00,551.686768,614.240912,583.710402,571.009577,550.000000
2023-10-09 23:00:00,486.889832,499.074513,523.446434,518.252662,489.890000
2023-10-10 00:00:00,475.903900,480.514637,516.388877,504.035996,496.800000
2023-10-10 01:00:00,488.240082,491.818904,499.494355,523.458094,476.600000
2023-10-10 02:00:00,470.320648,473.109275,490.401981,506.209310,479.600000
2023-10-10 03:00:00,475.069794,483.330219,489.991247,516.768081,460.000000
2023-10-10 04:00:00,478.338959,477.444560,495.042725,500.663196,463.210000
2023-10-10 05:00:00,494.239868,496.004192,516.126595,519.022339,499.600000
2023-10-10 06:00:00,640.389221,609.427709,584.625363,632.348250,629.300000
2023-10-10 07:00:00,676.542297,665.988112,632.232303,733.982836,769.000000
2023-10-10 08:00:00,760.975525,781.499653,596.583983,752.671141,750.000000
2023-10-10 09:00:00,656.635010,696.638858,538.797129,660.600543,619.890000
2023-10-10 10:00:00,560.585632,583.437451,480.679783,569.967922,514.480000
2023-10-10 11:00:00,513.726685,498.272690,443.505655,501.268965,490.000000
2023-10-10 12:00:00,492.032349,485.357014,431.453793,496.244447,479.600000
2023-10-10 13:00:00,492.473022,480.908481,442.068047,490.388641,479.530000
2023-10-10 14:00:00,503.669891,493.465109,457.196715,493.915029,486.280000
2023-10-10 15:00:00,554.039001,527.546586,507.151260,586.052795,513.810000
2023-10-10 16:00:00,594.840210,592.204424,565.680974,585.254069,593.480000
2023-10-10 17:00:00,714.880371,694.787297,672.355009,685.424068,691.000000
2023-10-10 18:00:00,766.108826,771.768235,765.082558,816.274780,756.500000
2023-10-10 19:00:00,796.551636,772.048574,827.630555,801.292145,759.000000
2023-10-10 20:00:00,693.171997,692.405447,795.415816,764.024929,672.670000
2023-10-10 21:00:00,539.352905,580.986244,685.454829,602.198063,513.810000
2023-10-10 22:00:00,493.954437,504.434805,585.613730,444.295453,448.000000
2023-10-10 23:00:00,430.090393,415.937505,525.349762,404.592094,449.600000
2023-10-11 00:00:00,425.004150,433.239935,518.292205,399.969789,370.880000
2023-10-11 01:00:00,352.304047,349.508813,501.397683,365.504360,351.650000
2023-10-11 02:00:00,339.267456,346.186208,492.305309,356.735433,310.000000
2023-10-11 03:00:00,301.754059,300.559133,491.894575,326.241986,300.000000
2023-10-11 04:00:00,308.976196,307.943517,496.946053,315.198504,300.000000
2023-10-11 05:00:00,329.530518,319.558853,518.029923,321.520567,356.000000
